match_id,summoner_name,role,champion,game_length_mins,kda,dmg_to_champions_per_min,team_damage_share,team_gold_share,gold_diff_15,exp_diff_15,kill_participation,objective_damage_per_min,team_objective_damage_share,vision_score_per_min,team_vision_score_share,gold_diff_per_min,exp_diff_per_min,damage_taken_per_min,damage_taken_share,healing_shielding_allies_per_min,win_loss
NA1_5315932787,,5,Nami,23.2,1.5,421.7,16.4,17.0,187,-180,54.54545454545454,52.7,10.6,1.68,47.0,-57.2,-113.0,520.6,10.5,276.9,0
NA1_5315675255,,1,Diana,33.8,2.9,1304.7,26.2,22.8,1716,1916,56.86274509803921,830.7,37.7,0.62,12.4,75.5,109.2,1417.6,20.9,0.0,1
NA1_5315675255,,2,Warwick,33.8,3.22,1000.9,20.1,24.1,2055,274,56.86274509803921,676.4,30.7,0.92,18.2,63.6,-88.5,1726.1,25.5,0.0,1
NA1_5315675255,,3,Sylas,33.8,1.92,874.4,17.5,18.0,-2147,-1333,45.09803921568628,141.0,6.4,0.5,10.0,-139.1,-102.3,1605.8,23.7,0.0,1
NA1_5315675255,,4,Smolder,33.8,2.5,1315.4,26.4,20.0,-1982,-27,49.01960784313725,457.1,20.8,0.68,13.5,-106.7,69.2,824.5,12.2,0.0,1
NA1_5315675255,,5,Rell,33.8,2.43,489.2,9.8,15.2,648,112,66.66666666666666,97.9,4.4,2.31,45.9,22.4,-2.9,1193.4,17.6,49.4,1
NA1_5315675255,,1,Darius,33.8,1.53,1337.0,24.5,18.5,-1716,-1916,47.27272727272727,323.8,15.3,0.5,13.2,-75.5,-109.2,1504.6,26.2,0.0,0
NA1_5315675255,,2,Udyr,33.8,3.5,1214.5,22.2,20.4,-2055,-274,50.90909090909091,669.3,31.6,0.56,14.7,-63.6,88.5,1708.1,29.8,0.0,0
NA1_5315675255,,3,Malzahar,33.8,3.75,1157.3,21.2,23.5,2147,1333,54.54545454545454,335.3,15.8,0.44,11.6,139.1,102.3,965.3,16.8,0.0,0
NA1_5315675255,,4,Caitlyn,33.8,3.12,1382.4,25.3,24.0,1982,27,45.45454545454545,660.5,31.2,0.59,15.5,106.7,-69.2,694.8,12.1,0.0,0
NA1_5315675255,,5,Ivern,33.8,2.9,371.3,6.8,13.6,-648,-112,52.72727272727272,131.0,6.2,1.72,45.0,-22.4,2.9,867.1,15.1,387.5,0
NA1_5315370850,,1,Ryze,21.0,2.5,379.0,17.1,21.7,-1243,-892,50.0,213.6,25.5,0.62,13.7,-113.4,-109.4,541.8,16.0,0.0,0
NA1_5315370850,,2,Viego,21.0,0.88,409.0,18.4,20.4,-1216,-363,70.0,371.2,44.3,0.81,17.9,-144.3,-169.1,1140.8,33.6,0.0,0
NA1_5315370850,,3,Malphite,21.0,1.67,356.0,16.0,17.9,-1227,-553,50.0,59.8,7.1,0.52,11.6,-88.8,-125.0,617.3,18.2,0.0,0
NA1_5315370850,,4,Ezreal,21.0,1.0,558.7,25.2,24.2,-131,-329,50.0,151.7,18.1,0.48,10.5,6.9,-38.8,683.8,20.1,0.0,0
NA1_5315370850,,5,Lux,21.0,1.67,515.5,23.2,15.9,-663,-781,50.0,41.6,5.0,2.1,46.3,-45.2,-76.7,410.1,12.1,45.1,0
NA1_5315370850,,1,Yone,21.0,2.0,982.1,37.4,23.1,1243,892,47.61904761904761,199.9,6.6,0.57,14.6,113.4,109.4,899.2,25.6,0.0,1
NA1_5315370850,,2,Warwick,21.0,13.0,471.5,18.0,23.6,1216,363,61.904761904761905,1626.3,53.8,1.14,29.3,144.3,169.1,1237.4,35.2,0.0,1
NA1_5315370850,,3,Syndra,21.0,5.0,517.3,19.7,18.8,1227,553,23.809523809523807,618.3,20.5,0.43,11.0,88.8,125.0,360.6,10.3,0.0,1
NA1_5315370850,,4,Varus,21.0,2.33,421.3,16.1,19.3,131,329,33.33333333333333,356.2,11.8,0.48,12.2,-6.9,38.8,721.1,20.5,0.0,1
NA1_5315370850,,5,Senna,21.0,9.0,232.1,8.8,15.1,663,781,42.857142857142854,219.7,7.3,1.29,32.9,45.2,76.7,296.8,8.4,384.1,1
NA1_5315205386,,1,Nasus,36.8,0.86,463.9,17.2,20.7,-2268,-1767,24.0,508.6,19.7,0.54,10.7,-5.1,-25.1,1031.3,25.9,0.0,0
NA1_5315205386,,2,Warwick,36.8,2.33,382.7,14.2,17.2,-739,-1145,56.00000000000001,566.5,21.9,1.06,20.9,-92.4,-50.9,1114.5,28.0,0.0,0
NA1_5315205386,,3,Veigar,36.8,6.5,685.5,25.4,21.9,117,1626,52.0,469.4,18.1,0.76,15.0,-76.1,9.8,549.7,13.8,0.0,0
NA1_5315205386,,4,Jinx,36.8,4.33,515.2,19.1,20.5,-627,-495,52.0,903.9,34.9,0.52,10.2,-65.2,-6.9,454.9,11.4,0.0,0
NA1_5315205386,,5,Pantheon,36.8,2.8,655.0,24.2,19.7,-395,770,56.00000000000001,139.5,5.4,2.2,43.3,96.2,44.3,835.5,21.0,0.0,0
NA1_5315205386,,1,Urgot,36.8,1.14,782.3,26.6,19.6,2268,1767,34.78260869565217,389.4,16.5,0.82,15.8,5.1,25.1,1009.8,26.6,0.0,1
NA1_5315205386,,2,Viego,36.8,3.67,335.0,11.4,20.4,739,1145,47.82608695652174,1088.7,46.2,0.54,10.5,92.4,50.9,1107.9,29.2,0.0,1
NA1_5315205386,,3,TwistedFate,36.8,2.6,915.3,31.1,24.0,-117,-1626,56.52173913043478,564.5,24.0,0.71,13.7,76.1,-9.8,577.1,15.2,0.0,1
NA1_5315205386,,4,Caitlyn,36.8,1.8,565.5,19.2,22.2,627,495,39.130434782608695,244.1,10.4,0.16,3.2,65.2,6.9,486.2,12.8,0.0,1
NA1_5315205386,,5,Poppy,36.8,2.0,344.3,11.7,13.8,395,-770,43.47826086956522,69.0,2.9,2.94,56.8,-96.2,-44.3,618.3,16.3,8.7,1
NA1_5315188185,,1,DrMundo,29.6,3.5,806.7,21.1,23.2,597,961,41.17647058823529,778.7,23.5,0.61,13.6,143.1,153.7,1984.2,38.5,0.0,1
NA1_5315188185,,2,Warwick,29.6,3.0,787.7,20.6,24.5,1300,1105,52.94117647058824,1550.2,46.9,0.67,15.2,132.5,123.2,1472.3,28.6,0.0,1
NA1_5315188185,,3,Xerath,29.6,4.4,1416.6,37.1,22.2,1805,1856,64.70588235294117,368.4,11.1,0.4,9.1,140.7,177.8,666.1,12.9,0.0,1
NA1_5315188185,,4,Tristana,29.6,2.5,490.1,12.8,17.2,-2388,-1185,29.411764705882355,392.5,11.9,0.44,9.8,-68.7,74.3,470.1,9.1,0.0,1
NA1_5315188185,,5,Thresh,29.6,3.5,315.3,8.3,12.9,-871,-780,41.17647058823529,217.4,6.6,2.33,52.3,-18.2,32.7,560.1,10.9,73.1,1
NA1_5315188185,,1,Olaf,29.6,0.57,640.9,17.5,19.6,-597,-961,17.391304347826086,231.2,17.7,0.57,15.0,-143.1,-153.7,1073.4,22.0,0.0,0
NA1_5315188185,,2,Trundle,29.6,1.83,930.3,25.4,21.8,-1300,-1105,47.82608695652174,674.9,51.8,0.61,15.9,-132.5,-123.2,1555.6,32.0,0.0,0
NA1_5315188185,,3,Velkoz,29.6,0.64,803.8,21.9,18.6,-1805,-1856,30.434782608695656,27.7,2.1,0.44,11.5,-140.7,-177.8,915.0,18.8,0.0,0
NA1_5315188185,,4,Lucian,29.6,2.5,968.9,26.5,23.9,2388,1185,65.21739130434783,299.4,23.0,0.3,8.0,68.7,-74.3,682.6,14.0,0.0,0
NA1_5315188185,,5,Lulu,29.6,3.75,318.3,8.7,16.1,871,780,65.21739130434783,70.8,5.4,1.89,49.6,18.2,-32.7,642.0,13.2,197.0,0
NA1_5315171365,,1,Mordekaiser,32.1,3.6,794.5,20.8,19.2,1493,2189,50.0,188.4,6.6,0.78,13.1,61.4,40.2,897.1,23.5,0.0,1
NA1_5315171365,,2,MasterYi,32.1,2.83,746.5,19.6,23.1,182,-447,47.22222222222222,1607.5,56.1,0.87,14.7,-0.5,78.6,1242.7,32.5,0.0,1
NA1_5315171365,,3,Kaisa,32.1,3.4,1101.1,28.8,22.3,873,780,47.22222222222222,685.4,23.9,0.78,13.1,102.9,130.3,654.4,17.1,0.0,1
NA1_5315171365,,4,Mel,32.1,4.0,917.2,24.0,21.6,391,-499,44.44444444444444,293.6,10.2,0.9,15.2,20.7,-11.1,600.6,15.7,0.0,1
NA1_5315171365,,5,Thresh,32.1,7.0,258.4,6.8,13.7,-185,426,38.88888888888889,91.3,3.2,2.62,44.0,55.9,99.5,429.3,11.2,50.8,1
NA1_5315171365,,1,Teemo,32.1,0.89,591.0,22.2,18.3,-1493,-2189,38.095238095238095,412.9,28.8,0.59,11.0,-61.4,-40.2,855.9,18.6,0.0,0
NA1_5315171365,,2,Warwick,32.1,2.0,798.9,30.1,26.3,-182,447,76.19047619047619,530.6,36.9,0.94,17.3,0.5,-78.6,1455.1,31.6,0.0,0
NA1_5315171365,,3,Akali,32.1,1.0,532.9,20.1,19.5,-873,-780,33.33333333333333,151.4,10.5,0.75,13.9,-102.9,-130.3,874.2,19.0,0.0,0
NA1_5315171365,,4,Caitlyn,32.1,1.4,523.7,19.7,23.4,-391,499,33.33333333333333,264.4,18.4,0.37,6.9,-20.7,11.1,766.6,16.6,0.0,0
NA1_5315171365,,5,Soraka,32.1,1.0,210.8,7.9,12.4,185,-426,33.33333333333333,76.7,5.3,2.74,50.9,-55.9,-99.5,655.9,14.2,588.7,0
NA1_5314646600,,1,Zed,34.5,2.55,1313.9,29.5,21.9,1098,970,51.85185185185185,160.5,4.5,0.78,20.6,112.9,111.3,1050.6,19.1,0.0,1
NA1_5314646600,,2,Warwick,34.5,4.33,716.4,16.1,21.5,-43,305,48.148148148148145,1155.1,32.5,1.13,29.8,43.6,182.4,1515.3,27.6,0.0,1
NA1_5314646600,,3,Ryze,34.5,4.5,791.6,17.8,19.7,747,-103,33.33333333333333,1501.5,42.3,0.32,8.4,37.8,96.4,1017.4,18.5,0.0,1
NA1_5314646600,,4,Jhin,34.5,2.0,600.8,13.5,16.0,-1070,117,37.03703703703704,414.2,11.7,0.29,7.6,-92.4,-5.1,859.5,15.6,0.0,1
NA1_5314646600,,5,Senna,34.5,4.22,1027.6,23.1,20.8,946,174,70.37037037037037,322.3,9.1,1.28,33.6,183.7,187.8,1056.0,19.2,323.4,1
NA1_5314646600,,1,Velkoz,34.5,1.36,1001.4,24.3,19.5,-1098,-970,37.5,32.4,2.1,0.41,10.1,-112.9,-111.3,868.8,15.6,0.0,0
NA1_5314646600,,2,XinZhao,34.5,1.62,1044.3,25.4,22.4,43,-305,52.5,800.8,52.2,0.32,7.9,-43.6,-182.4,1880.4,33.7,0.0,0
NA1_5314646600,,3,Aurora,34.5,2.71,899.8,21.9,20.6,-747,103,47.5,230.0,15.0,0.52,12.9,-37.8,-96.4,767.8,13.7,0.0,0
NA1_5314646600,,4,Jinx,34.5,1.9,811.2,19.7,22.7,1070,-117,47.5,421.8,27.5,0.7,17.3,92.4,5.1,1059.0,19.0,0.0,0
NA1_5314646600,,5,Janna,34.5,1.69,356.7,8.7,14.9,-946,-174,55.00000000000001,49.2,3.2,2.09,51.8,-183.7,-187.8,1008.8,18.1,432.7,0
NA1_5314618494,,1,Mel,37.8,1.77,796.9,19.7,20.0,-1334,-1148,43.39622641509434,271.4,9.0,0.42,7.4,-48.9,-15.8,751.4,15.5,0.0,1
NA1_5314618494,,2,Warwick,37.8,4.43,957.3,23.7,22.9,731,480,58.490566037735846,1464.3,48.4,1.38,24.0,184.3,204.8,1645.0,33.9,0.0,1
NA1_5314618494,,3,Morgana,37.8,2.8,660.7,16.3,16.4,-1238,-1446,52.83018867924528,233.4,7.7,0.69,12.0,-81.7,15.3,752.2,15.5,22.1,1
NA1_5314618494,,4,Lucian,37.8,6.6,959.8,23.7,22.9,427,-294,62.264150943396224,806.0,26.6,0.79,13.8,65.0,90.3,712.2,14.7,0.0,1
NA1_5314618494,,5,Nautilus,37.8,6.67,670.9,16.6,17.8,291,-641,75.47169811320755,252.8,8.3,2.46,42.9,106.8,129.6,994.1,20.5,0.0,1
NA1_5314618494,,3,Vi,37.8,1.5,768.1,20.5,22.6,1238,1446,51.21951219512195,184.6,19.9,0.61,12.8,81.7,-15.3,1148.5,23.7,0.0,0
NA1_5314618494,,2,Amumu,37.8,1.58,418.5,11.2,16.1,-731,-480,46.34146341463415,394.2,42.5,0.34,7.3,-184.3,-204.8,1403.1,29.0,0.0,0
NA1_5314618494,,1,Diana,37.8,2.88,1009.9,26.9,24.9,1334,1148,56.09756097560976,214.7,23.2,1.01,21.2,48.9,15.8,739.7,15.3,0.0,0
NA1_5314618494,,4,Aphelios,37.8,2.12,1258.9,33.6,22.2,-427,294,41.46341463414634,64.9,7.0,0.42,8.9,-65.0,-90.3,795.6,16.4,0.0,0
NA1_5314618494,,5,Nami,37.8,2.36,296.3,7.9,14.3,-291,641,63.41463414634146,68.3,7.4,2.36,49.7,-106.8,-129.6,758.7,15.7,492.2,0
NA1_5313447648,,1,Teemo,35.2,2.0,1266.6,31.6,23.7,1030,909,45.16129032258064,147.5,10.3,0.74,15.2,61.5,5.8,802.1,16.6,0.0,0
NA1_5313447648,,2,Nocturne,35.2,1.78,637.0,15.9,20.8,-349,-764,51.61290322580645,603.2,42.1,0.43,8.8,-128.8,-225.3,1627.5,33.8,0.0,0
NA1_5313447648,,3,Lissandra,35.2,2.4,756.9,18.9,19.5,560,50,38.70967741935484,172.3,12.0,0.6,12.3,-84.0,-104.9,709.6,14.7,0.0,0
NA1_5313447648,,4,Vayne,35.2,1.36,653.3,16.3,21.4,200,-106,48.38709677419355,411.6,28.7,0.71,14.6,-4.3,-43.1,765.4,15.9,0.0,0
NA1_5313447648,,5,Bard,35.2,3.0,700.4,17.4,14.6,478,890,58.06451612903226,98.2,6.9,2.39,49.1,-5.5,-60.7,912.9,18.9,28.9,0
NA1_5313447648,,1,Kled,35.2,3.5,695.0,18.3,18.8,-1030,-909,55.26315789473685,593.3,18.3,0.34,6.7,-61.5,-5.8,997.5,19.4,0.0,1
NA1_5313447648,,2,Warwick,35.2,5.6,966.4,25.4,25.5,349,764,73.68421052631578,1309.1,40.3,0.82,16.1,128.8,225.3,1764.2,34.3,0.0,1
NA1_5313447648,,3,Mel,35.2,3.0,815.5,21.5,22.0,-560,-50,47.368421052631575,456.7,14.1,0.71,13.9,84.0,104.9,708.0,13.7,0.0,1
NA1_5313447648,,4,Zeri,35.2,3.0,1066.0,28.1,19.9,-200,106,55.26315789473685,733.2,22.6,0.85,16.7,4.3,43.1,795.5,15.4,0.0,1
NA1_5313447648,,5,Milio,35.2,3.57,255.0,6.7,13.8,-478,-890,65.78947368421053,155.9,4.8,2.39,46.7,5.5,60.7,885.6,17.2,721.3,1
NA1_5313288761,,1,Urgot,47.8,1.89,720.9,18.1,19.6,48,1146,33.33333333333333,55.5,2.7,1.15,20.7,-33.9,5.7,1105.2,24.6,0.0,0
NA1_5313288761,,2,Evelynn,47.8,3.71,698.0,17.5,15.8,-895,-481,50.98039215686274,693.6,33.9,0.63,11.3,-125.0,-64.3,1014.7,22.6,0.0,0
NA1_5313288761,,3,TwistedFate,47.8,2.18,1035.7,26.0,22.9,-391,-1490,47.05882352941176,437.9,21.4,0.52,9.4,43.2,82.3,823.6,18.3,0.0,0
NA1_5313288761,,4,Vayne,47.8,5.0,1146.3,28.8,27.1,2100,548,68.62745098039215,840.2,41.0,0.71,12.8,100.4,94.8,809.0,18.0,0.0,0
NA1_5313288761,,5,Pyke,47.8,3.11,380.6,9.6,14.6,15,-281,54.90196078431373,20.1,1.0,2.55,45.9,19.1,-39.6,736.3,16.4,0.0,0
NA1_5313288761,,1,Udyr,47.8,1.75,447.1,12.8,21.3,-48,-1146,32.55813953488372,212.1,8.7,0.44,9.6,33.9,-5.7,1011.0,19.1,0.0,1
NA1_5313288761,,2,Warwick,47.8,3.57,680.7,19.5,22.0,895,481,58.139534883720934,1197.0,49.2,0.98,21.5,125.0,64.3,1461.0,27.6,0.0,1
NA1_5313288761,,3,Kennen,47.8,2.75,871.4,24.9,20.8,391,1490,51.162790697674424,519.2,21.3,0.84,18.3,-43.2,-82.3,770.1,14.6,0.0,1
NA1_5313288761,,4,Viego,47.8,1.46,1142.2,32.7,22.2,-2100,-548,44.18604651162791,359.9,14.8,0.82,17.8,-100.4,-94.8,1223.0,23.1,0.0,1
NA1_5313288761,,5,Karma,47.8,1.47,356.4,10.2,13.7,-15,281,51.162790697674424,144.3,5.9,1.51,32.9,-19.1,39.6,822.6,15.6,172.0,1
NA1_5312526621,,1,Kayn,33.6,1.08,927.4,26.4,21.6,2300,817,41.935483870967744,347.9,18.4,0.71,15.9,96.9,12.4,1672.4,26.5,0.0,0
NA1_5312526621,,2,LeeSin,33.6,1.29,421.8,12.0,18.6,-1681,-1285,29.03225806451613,444.4,23.5,0.8,17.9,-168.5,-121.5,1180.6,18.7,26.8,0
NA1_5312526621,,3,Irelia,33.6,1.25,799.2,22.8,21.7,527,-23,48.38709677419355,395.3,20.9,0.39,8.6,14.8,46.6,1355.4,21.5,0.0,0
NA1_5312526621,,4,Sion,33.6,1.5,717.0,20.4,21.6,-88,-27,48.38709677419355,436.9,23.1,0.56,12.6,-61.7,-64.9,1368.2,21.7,0.0,0
NA1_5312526621,,5,Senna,33.6,1.78,641.4,18.3,16.5,221,140,51.61290322580645,264.4,14.0,2.02,45.0,-29.5,-18.6,729.8,11.6,217.5,0
NA1_5312526621,,1,Ambessa,33.6,1.67,890.0,17.5,15.6,-2300,-817,30.0,197.3,6.8,0.48,12.6,-96.9,-12.4,1051.1,22.6,0.0,1
NA1_5312526621,,2,Warwick,33.6,17.5,1072.4,21.0,25.1,1681,1285,70.0,1334.8,46.1,0.77,20.5,168.5,121.5,1252.9,26.9,0.0,1
NA1_5312526621,,3,Malphite,33.6,2.09,1051.8,20.6,19.6,-527,23,46.0,144.9,5.0,0.59,15.7,-14.8,-46.6,792.4,17.0,0.0,1
NA1_5312526621,,4,Jinx,33.6,10.33,1232.1,24.2,23.0,88,27,62.0,1016.8,35.1,0.48,12.6,61.7,64.9,743.2,16.0,0.0,1
NA1_5312526621,,5,Velkoz,33.6,5.33,853.9,16.7,16.7,-221,-140,64.0,200.5,6.9,1.46,38.6,29.5,18.6,809.6,17.4,13.2,1
NA1_5308343769,,1,Riven,29.5,1.2,928.5,23.7,20.1,1111,1473,24.0,185.5,4.4,0.64,12.3,17.7,76.6,1007.5,21.4,0.0,1
NA1_5308343769,,2,Diana,29.5,3.0,719.4,18.3,20.1,-56,164,48.0,2615.4,62.7,1.19,22.7,20.8,76.9,1012.4,21.5,0.0,1
NA1_5308343769,,3,Illaoi,29.5,2.67,1433.4,36.5,24.9,1888,1130,64.0,431.0,10.3,0.58,11.0,187.3,156.7,1387.6,29.5,0.0,1
NA1_5308343769,,4,Twitch,29.5,2.6,534.6,13.6,19.5,-268,-702,52.0,705.2,16.9,0.54,10.4,2.5,57.4,625.1,13.3,0.0,1
NA1_5308343769,,5,Zilean,29.5,5.67,308.9,7.9,15.4,1193,99,68.0,235.3,5.6,2.27,43.5,31.6,44.6,677.2,14.4,35.1,1
NA1_5308343769,,1,Vladimir,29.5,2.0,750.4,23.9,22.0,-1111,-1473,34.78260869565217,142.3,50.4,0.54,14.8,-17.7,-76.6,1139.8,22.1,0.0,0
NA1_5308343769,,2,Nocturne,29.5,2.6,880.0,28.1,21.8,56,-164,56.52173913043478,99.6,35.3,0.71,19.4,-20.8,-76.9,1446.2,28.0,0.0,0
NA1_5308343769,,3,Thresh,29.5,1.0,685.3,21.8,18.1,-1888,-1130,30.434782608695656,13.6,4.8,0.44,12.0,-187.3,-156.7,1396.6,27.0,21.3,0
NA1_5308343769,,4,Tristana,29.5,1.5,605.4,19.3,22.2,268,702,39.130434782608695,17.7,6.3,0.44,12.0,-2.5,-57.4,688.6,13.3,0.0,0
NA1_5308343769,,5,Milio,29.5,6.33,215.8,6.9,15.9,-1193,-99,82.6086956521739,9.3,3.3,1.52,41.7,-31.6,-44.6,496.9,9.6,639.1,0
NA1_5308335515,,1,Poppy,27.9,18.0,487.0,14.3,18.6,-295,-204,51.42857142857142,473.1,12.9,1.26,18.4,-7.4,15.0,614.0,15.2,0.0,1
NA1_5308335515,,2,Nocturne,27.9,3.6,698.1,20.5,23.2,-183,645,51.42857142857142,1964.4,53.5,1.15,16.8,102.4,214.3,1514.7,37.5,0.0,1
NA1_5308335515,,3,Syndra,27.9,11.5,1179.3,34.7,24.0,829,1407,65.71428571428571,322.2,8.8,0.57,8.4,139.5,222.0,714.9,17.7,0.0,1
NA1_5308335515,,4,Caitlyn,27.9,5.0,787.2,23.1,21.3,1287,-11,42.857142857142854,838.1,22.8,0.9,13.2,117.0,67.7,620.0,15.3,0.0,1
NA1_5308335515,,5,Soraka,27.9,3.6,249.1,7.3,13.0,928,1060,51.42857142857142,76.2,2.1,2.94,43.2,67.5,92.1,577.7,14.3,609.5,1
NA1_5308335515,,1,Yorick,27.9,0.5,268.3,11.4,23.3,295,204,26.666666666666668,391.3,43.6,0.43,9.2,7.4,-15.0,944.7,22.1,0.0,0
NA1_5308335515,,2,Warwick,27.9,1.09,565.3,24.0,22.9,183,-645,80.0,329.9,36.8,0.75,16.2,-102.4,-214.3,1420.7,33.3,0.0,0
NA1_5308335515,,3,Akshan,27.9,2.0,749.6,31.8,21.8,-829,-1407,80.0,87.4,9.7,1.15,24.6,-139.5,-222.0,584.3,13.7,0.0,0
NA1_5308335515,,4,Smolder,27.9,0.8,540.5,22.9,19.7,-1287,11,26.666666666666668,55.1,6.1,0.39,8.5,-117.0,-67.7,744.2,17.4,0.0,0
NA1_5308335515,,5,Nami,27.9,1.2,232.6,9.9,12.3,-928,-1060,40.0,33.6,3.7,1.94,41.5,-67.5,-92.1,577.8,13.5,138.6,0
NA1_5306532231,,1,Sett,27.6,0.56,693.0,21.5,22.1,-1069,-142,23.809523809523807,156.8,10.4,0.54,10.3,-29.2,-30.5,1198.9,28.5,0.0,0
NA1_5306532231,,2,Morgana,27.6,2.17,597.5,18.6,22.4,1817,174,61.904761904761905,804.3,53.6,1.27,24.0,-2.3,-53.7,1174.0,27.9,18.3,0
NA1_5306532231,,3,Zoe,27.6,1.33,701.4,21.8,18.4,803,176,38.095238095238095,110.2,7.3,0.8,15.1,-51.1,-133.2,603.9,14.3,0.0,0
NA1_5306532231,,4,Jinx,27.6,2.8,954.1,29.7,24.4,-1781,-388,66.66666666666666,419.7,28.0,0.65,12.3,-114.2,-61.3,599.9,14.2,0.0,0
NA1_5306532231,,5,Braum,27.6,1.8,269.7,8.4,12.8,-969,-889,42.857142857142854,10.3,0.7,2.03,38.4,-60.3,-46.1,633.1,15.0,27.5,0
NA1_5306532231,,1,Mordekaiser,27.6,2.33,1107.5,34.0,20.8,1069,142,45.16129032258064,322.2,11.6,0.62,11.4,29.2,30.5,1133.1,25.7,0.0,1
NA1_5306532231,,2,Warwick,27.6,3.0,453.4,13.9,19.7,-1817,-174,48.38709677419355,1209.5,43.6,0.94,17.4,2.3,53.7,1325.0,30.0,0.0,1
NA1_5306532231,,3,Olaf,27.6,1.6,454.9,14.0,18.6,-803,-176,25.806451612903224,179.7,6.5,0.43,8.1,51.1,133.2,922.5,20.9,0.0,1
NA1_5306532231,,4,Zeri,27.6,5.33,1006.8,30.9,26.9,1781,388,51.61290322580645,944.8,34.1,0.91,16.8,114.2,61.3,751.4,17.0,0.0,1
NA1_5306532231,,5,Lulu,27.6,8.5,231.8,7.1,14.1,969,889,54.83870967741935,116.4,4.2,2.5,46.3,60.3,46.1,284.6,6.4,366.6,1
NA1_5306403972,,1,Nasus,32.9,3.75,933.0,23.4,22.9,1904,347,40.54054054054054,512.2,12.1,0.52,10.9,147.5,117.6,1625.3,29.9,0.0,1
NA1_5306403972,,2,Warwick,32.9,4.4,573.0,14.4,19.7,480,323,59.45945945945946,1736.9,41.2,1.37,28.8,60.0,97.9,1659.8,30.5,0.0,1
NA1_5306403972,,3,Zed,32.9,10.0,1057.9,26.5,23.9,2381,1777,54.054054054054056,1149.3,27.3,0.49,10.3,175.7,198.7,888.3,16.3,0.0,1
NA1_5306403972,,4,Vayne,32.9,2.12,676.2,16.9,16.5,-1230,-747,45.94594594594595,595.0,14.1,0.67,14.1,-141.4,-16.9,705.7,13.0,0.0,1
NA1_5306403972,,5,Xerath,32.9,2.83,749.3,18.8,17.0,615,264,45.94594594594595,223.0,5.3,1.7,35.9,89.3,89.9,564.0,10.4,24.2,1
NA1_5306403972,,1,Ornn,32.9,0.71,983.4,26.8,18.8,-1904,-347,20.0,108.8,14.2,0.52,11.8,-147.5,-117.6,1142.5,23.2,0.0,0
NA1_5306403972,,2,Elise,32.9,1.29,572.1,15.6,20.0,-480,-323,36.0,292.4,38.1,0.46,10.4,-60.0,-97.9,1156.0,23.5,0.0,0
NA1_5306403972,,3,Yasuo,32.9,0.73,841.8,22.9,18.4,-2381,-1777,32.0,24.0,3.1,0.64,14.6,-175.7,-198.7,996.1,20.2,0.0,0
NA1_5306403972,,4,Jhin,32.9,2.14,953.4,26.0,27.6,1230,747,60.0,230.8,30.1,0.49,11.1,141.4,16.9,839.4,17.1,0.0,0
NA1_5306403972,,5,Thresh,32.9,3.2,323.3,8.8,15.2,-615,-264,64.0,110.9,14.5,2.28,52.1,-89.3,-89.9,786.7,16.0,127.9,0
NA1_5305993766,,1,DrMundo,27.1,0.38,677.8,23.0,18.7,-3221,-2300,21.428571428571427,60.1,29.7,0.41,11.7,-169.4,-177.9,1643.5,30.1,0.0,0
NA1_5305993766,,2,Talon,27.1,1.5,453.4,15.4,22.6,-1445,-1086,64.28571428571429,86.6,42.9,0.37,10.6,-182.4,-218.3,1352.7,24.8,0.0,0
NA1_5305993766,,3,Viktor,27.1,1.1,693.5,23.6,22.9,-2406,-2082,78.57142857142857,3.7,1.8,0.63,18.1,-116.7,-141.2,961.4,17.6,0.0,0
NA1_5305993766,,4,Kaisa,27.1,1.14,757.9,25.7,21.7,-1590,-1071,57.14285714285714,40.7,20.1,0.48,13.8,-98.6,-127.1,765.0,14.0,0.0,0
NA1_5305993766,,5,Renata,27.1,0.75,361.7,12.3,14.1,-1111,-630,42.857142857142854,10.9,5.4,1.59,45.7,-109.6,-68.5,732.9,13.4,71.0,0
NA1_5305993766,,1,Mordekaiser,27.1,9.0,1141.4,27.0,20.6,3221,2300,23.076923076923077,868.6,19.9,0.7,15.2,169.4,177.9,929.0,21.3,0.0,1
NA1_5305993766,,2,Warwick,27.1,10.0,975.2,23.1,23.9,1445,1086,51.28205128205128,1592.3,36.4,0.92,20.0,182.4,218.3,1347.7,30.9,0.0,1
NA1_5305993766,,3,Malzahar,27.1,4.25,892.4,21.1,21.2,2406,2082,43.58974358974359,999.1,22.8,0.55,12.0,116.7,141.2,610.1,14.0,0.0,1
NA1_5305993766,,4,Yasuo,27.1,4.25,846.1,20.0,19.6,1590,1071,43.58974358974359,806.1,18.4,0.55,12.0,98.6,127.1,649.3,14.9,0.0,1
NA1_5305993766,,5,Alistar,27.1,5.5,371.5,8.8,14.7,1111,630,56.41025641025641,106.4,2.4,1.88,40.8,109.6,68.5,829.1,19.0,175.3,1
NA1_5305915495,,1,Gangplank,29.5,2.11,1069.0,24.5,23.4,154,-560,40.42553191489361,505.4,16.4,0.44,9.6,81.1,19.3,1315.8,24.5,0.0,1
NA1_5305915495,,2,XinZhao,29.5,2.22,837.5,19.2,18.1,1042,721,42.5531914893617,1261.6,40.9,0.47,10.3,44.0,38.3,1701.2,31.7,0.0,1
NA1_5305915495,,3,Viktor,29.5,3.6,892.7,20.5,15.5,-211,-204,38.297872340425535,119.2,3.9,0.71,15.4,-57.7,70.0,697.8,13.0,0.0,1
